Symbol,Company Name,Sector,PaymentDate,AnnualDividendsPerShare,DividendYield,PayoutRatio
ALGS,"Aligos Therapeutics, Inc. - Common stock",Health Care,N/A,N/A,N/A,N/A
ALGS,"Aligos Therapeutics, Inc. - Common stock",Health Care,,,,
ALGT,Allegiant Travel Company - Common Stock,Consumer Discretionary,12/01/2023,2.4,2.85%,9.05
ALHC,"Alignment Healthcare, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ALHC,"Alignment Healthcare, Inc. - Common Stock",Health Care,,,,
ALIM,"Alimera Sciences, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ALIM,"Alimera Sciences, Inc. - Common Stock",Health Care,,,,
ALKS,Alkermes plc - Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
ALKS,Alkermes plc - Ordinary Shares,Health Care,,,,
ALKT,"Alkami Technology, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
ALKT,"Alkami Technology, Inc. - Common Stock",Technology,,,,
ALLK,Allakos Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
ALLK,Allakos Inc. - Common Stock,Health Care,,,,
ALLO,"Allogene Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ALLO,"Allogene Therapeutics, Inc. - Common Stock",Health Care,,,,
ALLR,"Allarity Therapeutics, Inc. - Common stock",Health Care,N/A,N/A,N/A,N/A
ALLR,"Allarity Therapeutics, Inc. - Common stock",Health Care,,,,
ALLT,Allot Ltd. - Ordinary Shares,Telecommunications,N/A,N/A,N/A,N/A
ALLT,Allot Ltd. - Ordinary Shares,Telecommunications,,,,
ALNT,Allient Inc. - Common Stock,Industrials,11/30/2023,0.12,0.39%,21.02
ALNY,"Alnylam Pharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ALNY,"Alnylam Pharmaceuticals, Inc. - Common Stock",Health Care,,,,
ALOT,"AstroNova, Inc. - Common Stock",Technology,N/A,N/A,N/A,36.48
ALPN,"Alpine Immune Sciences, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ALPN,"Alpine Immune Sciences, Inc. - Common Stock",Health Care,,,,
ALPP,"Alpine 4 Holdings, Inc. - Class A Common Stock",Telecommunications,N/A,N/A,N/A,N/A
ALPP,"Alpine 4 Holdings, Inc. - Class A Common Stock",Telecommunications,,,,
ALRM,"Alarm.com Holdings, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
ALRM,"Alarm.com Holdings, Inc. - Common Stock",Technology,,,,
ALRN,"Aileron Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ALRN,"Aileron Therapeutics, Inc. - Common Stock",Health Care,,,,
ALRS,Alerus Financial Corporation - Common Stock,Finance,10/13/2023,0.76,3.39%,12.23
ALSA,Alpha Star Acquisition Corporation - Ordinary Shares,Finance,N/A,N/A,N/A,N/A
ALSA,Alpha Star Acquisition Corporation - Ordinary Shares,Finance,,,,
ALSAR,Alpha Star Acquisition Corporation - Rights,Finance,N/A,N/A,N/A,N/A
ALSAR,Alpha Star Acquisition Corporation - Rights,Finance,,,,
ALSAU,Alpha Star Acquisition Corporation - Units,Finance,N/A,N/A,N/A,N/A
ALSAU,Alpha Star Acquisition Corporation - Units,Finance,,,,
ALSAW,Alpha Star Acquisition Corporation - Warrants,Finance,N/A,N/A,N/A,N/A
ALSAW,Alpha Star Acquisition Corporation - Warrants,Finance,,,,
ALT,"Altimmune, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ALTI,"AlTi Global, Inc. - Class A Common Stock",Finance,N/A,N/A,N/A,N/A
ALTI,"AlTi Global, Inc. - Class A Common Stock",Finance,,,,
ALTO,"Alto Ingredients, Inc. - Common Stock",Industrials,N/A,N/A,N/A,N/A
ALTO,"Alto Ingredients, Inc. - Common Stock",Industrials,,,,
ALTR,Altair Engineering Inc. - Class A Common Stock,Technology,N/A,N/A,N/A,N/A
ALTR,Altair Engineering Inc. - Class A Common Stock,Technology,,,,
ALTU,Altitude Acquisition Corp. - Class A Common Stock,Finance,N/A,N/A,N/A,N/A
ALTU,Altitude Acquisition Corp. - Class A Common Stock,Finance,,,,
ALTUU,Altitude Acquisition Corp. - Unit,Finance,N/A,N/A,N/A,N/A
ALTUU,Altitude Acquisition Corp. - Unit,Finance,,,,
ALTUW,Altitude Acquisition Corp. - Warrant,Finance,N/A,N/A,N/A,N/A
ALTUW,Altitude Acquisition Corp. - Warrant,Finance,,,,
ALVO,Alvotech - Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
ALVO,Alvotech - Ordinary Shares,Health Care,,,,
ALVOW,Alvotech - Warrant,Health Care,N/A,N/A,N/A,N/A
ALVOW,Alvotech - Warrant,Health Care,,,,
ALVR,"AlloVir, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ALVR,"AlloVir, Inc. - Common Stock",Health Care,,,,
ALXO,ALX Oncology Holdings Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
ALXO,ALX Oncology Holdings Inc. - Common Stock,Health Care,,,,
ALZN,"Alzamend Neuro, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ALZN,"Alzamend Neuro, Inc. - Common Stock",Health Care,,,,
AMAL,Amalgamated Financial Corp. - Common Stock,Finance,11/24/2023,0.4,1.5%,9.13
AMAM,"Ambrx Biopharma, Inc.  - Common Stock",Health Care,N/A,N/A,N/A,N/A
AMAM,"Ambrx Biopharma, Inc.  - Common Stock",Health Care,,,,
AMAT,"Applied Materials, Inc. - Common Stock",Technology,12/14/2023,1.28,0.79%,19.9
AMBA,"Ambarella, Inc. - Ordinary Shares",Technology,N/A,N/A,N/A,N/A
AMBA,"Ambarella, Inc. - Ordinary Shares",Technology,,,,
AMCX,AMC Networks Inc. - Class A Common Stock,Telecommunications,N/A,N/A,N/A,N/A
AMCX,AMC Networks Inc. - Class A Common Stock,Telecommunications,,,,
AMD,"Advanced Micro Devices, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
AMD,"Advanced Micro Devices, Inc. - Common Stock",Technology,,,,
AMED,Amedisys Inc - Common Stock,Health Care,N/A,N/A,N/A,N/A
AMED,Amedisys Inc - Common Stock,Health Care,,,,
AMEH,"Apollo Medical Holdings, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
AMEH,"Apollo Medical Holdings, Inc. - Common Stock",Consumer Discretionary,,,,
AMGN,Amgen Inc. - Common Stock,Health Care,12/08/2023,8.52,3.05%,19.85
AMKR,"Amkor Technology, Inc. - Common Stock",Technology,12/26/2023,0.315,0.95%,20.19
AMLI,American Lithium Corp. - Common Stock,Basic Materials,N/A,N/A,N/A,N/A
AMLI,American Lithium Corp. - Common Stock,Basic Materials,,,,
AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",Health Care,,,,
AMNB,"American National Bankshares, Inc. - Common Stock",Finance,12/15/2023,1.2,2.48%,17.07
AMPG,"Amplitech Group, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
AMPG,"Amplitech Group, Inc. - Common Stock",Technology,,,,
AMPGW,"Amplitech Group, Inc. - Warrants",Telecommunications,N/A,N/A,N/A,N/A
AMPGW,"Amplitech Group, Inc. - Warrants",Telecommunications,,,,
AMPH,"Amphastar Pharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
AMPH,"Amphastar Pharmaceuticals, Inc. - Common Stock",Health Care,,,,
AMPL,"Amplitude, Inc. - Class A Common Stock",Technology,N/A,N/A,N/A,N/A
AMPL,"Amplitude, Inc. - Class A Common Stock",Technology,,,,
AMRK,"A-Mark Precious Metals, Inc. - Common Stock",Industrials,10/24/2023,0.8,2.59%,5.83
AMRN,"Amarin Corporation plc - American Depositary Shares, each representing one Ordinary Share",Health Care,N/A,N/A,N/A,N/A
AMRN,"Amarin Corporation plc - American Depositary Shares, each representing one Ordinary Share",Health Care,,,,
AMSC,American Superconductor Corporation - Common Stock,Industrials,N/A,N/A,N/A,N/A
AMSC,American Superconductor Corporation - Common Stock,Industrials,,,,
AMSF,"AMERISAFE, Inc. - Common Stock",Finance,09/22/2023,1.36,2.92%,14.08
AMST,Amesite Inc. - Common Stock,Technology,N/A,N/A,N/A,N/A
AMST,Amesite Inc. - Common Stock,Technology,,,,
AMSWA,"American Software, Inc. - Class A Common Stock",Technology,12/01/2023,0.44,4.05%,32.91
AMTI,Applied Molecular Transport Inc. - common stock,Health Care,N/A,N/A,N/A,N/A
AMTI,Applied Molecular Transport Inc. - common stock,Health Care,,,,
AMTX,"Aemetis, Inc - Common Stock",Industrials,N/A,N/A,N/A,N/A
AMTX,"Aemetis, Inc - Common Stock",Industrials,,,,
AMWD,American Woodmark Corporation - Common Stock,Consumer Discretionary,06/27/2011,N/A,N/A,13.58
AMZN,"Amazon.com, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
AMZN,"Amazon.com, Inc. - Common Stock",Consumer Discretionary,,,,
ANAB,"AnaptysBio, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ANAB,"AnaptysBio, Inc. - Common Stock",Health Care,,,,
ANDE,"The Andersons, Inc. - Common Stock",Industrials,10/20/2023,0.74,1.33%,32.64
ANEB,"Anebulo Pharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ANEB,"Anebulo Pharmaceuticals, Inc. - Common Stock",Health Care,,,,
ANGH,Anghami Inc. - Ordinary Shares,Consumer Discretionary,N/A,N/A,N/A,N/A
ANGH,Anghami Inc. - Ordinary Shares,Consumer Discretionary,,,,
ANGHW,Anghami Inc. - Warrants,Consumer Discretionary,N/A,N/A,N/A,N/A
ANGHW,Anghami Inc. - Warrants,Consumer Discretionary,,,,
ANGI,Angi Inc. - Class A Common Stock,Technology,N/A,N/A,N/A,N/A
ANGI,Angi Inc. - Class A Common Stock,Technology,,,,
ANGO,"AngioDynamics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ANGO,"AngioDynamics, Inc. - Common Stock",Health Care,,,,
ANIK,Anika Therapeutics Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
ANIK,Anika Therapeutics Inc. - Common Stock,Health Care,,,,
ANIP,"ANI Pharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ANIP,"ANI Pharmaceuticals, Inc. - Common Stock",Health Care,,,,
ANIX,"Anixa Biosciences, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ANIX,"Anixa Biosciences, Inc. - Common Stock",Health Care,,,,
ANNX,"Annexon, Inc. - common stock",Health Care,N/A,N/A,N/A,N/A
ANNX,"Annexon, Inc. - common stock",Health Care,,,,
ANSS,"ANSYS, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
ANSS,"ANSYS, Inc. - Common Stock",Technology,,,,
ANTE,"AirNet Technology Inc. - American Depositary Shares, each representing one ordinary shares",Consumer Discretionary,N/A,N/A,N/A,N/A
ANTE,"AirNet Technology Inc. - American Depositary Shares, each representing one ordinary shares",Consumer Discretionary,,,,
ANTX,"AN2 Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ANTX,"AN2 Therapeutics, Inc. - Common Stock",Health Care,,,,
ANY,Sphere 3D Corp. - Common Shares,Finance,N/A,N/A,N/A,N/A
ANY,Sphere 3D Corp. - Common Shares,Finance,,,,
AOGO,Arogo Capital Acquisition Corp. - Class A Common Stock,Technology,N/A,N/A,N/A,N/A
AOGO,Arogo Capital Acquisition Corp. - Class A Common Stock,Technology,,,,
AOGOU,Arogo Capital Acquisition Corp. - Unit,Technology,N/A,N/A,N/A,N/A
AOGOU,Arogo Capital Acquisition Corp. - Unit,Technology,,,,
AOGOW,Arogo Capital Acquisition Corp. - Warrant,Technology,N/A,N/A,N/A,N/A
AOGOW,Arogo Capital Acquisition Corp. - Warrant,Technology,,,,
AONC,"American Oncology Network, Inc. - Class A Common Stock",Health Care,N/A,N/A,N/A,N/A
AONC,"American Oncology Network, Inc. - Class A Common Stock",Health Care,,,,
AONCW,"American Oncology Network, Inc. - Warrant",Health Care,N/A,N/A,N/A,N/A
AONCW,"American Oncology Network, Inc. - Warrant",Health Care,,,,
AOSL,Alpha and Omega Semiconductor Limited - Common Shares,Technology,N/A,N/A,N/A,N/A
AOSL,Alpha and Omega Semiconductor Limited - Common Shares,Technology,,,,
AOUT,"American Outdoor Brands, Inc. - Common Stock",Industrials,N/A,N/A,N/A,N/A
AOUT,"American Outdoor Brands, Inc. - Common Stock",Industrials,,,,
APA,APA Corporation - Common Stock,Energy,11/22/2023,1,2.78%,7.36
APAC,StoneBridge Acquisition Corporation - Class A Ordinary Shares,Finance,N/A,N/A,N/A,N/A
APAC,StoneBridge Acquisition Corporation - Class A Ordinary Shares,Finance,,,,
APACU,StoneBridge Acquisition Corporation - Unit,Finance,N/A,N/A,N/A,N/A
APACU,StoneBridge Acquisition Corporation - Unit,Finance,,,,
APACW,StoneBridge Acquisition Corporation - Warrant,Finance,N/A,N/A,N/A,N/A
APACW,StoneBridge Acquisition Corporation - Warrant,Finance,,,,
APCX,AppTech Payments Corp. - Common stock,Finance,N/A,N/A,N/A,N/A
APCX,AppTech Payments Corp. - Common stock,Finance,,,,
APCXW,AppTech Payments Corp. - Warrant,Finance,N/A,N/A,N/A,N/A
APCXW,AppTech Payments Corp. - Warrant,Finance,,,,
APDN,"Applied DNA Sciences, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
APDN,"Applied DNA Sciences, Inc. - Common Stock",Consumer Discretionary,,,,
APEI,"American Public Education, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
APEI,"American Public Education, Inc. - Common Stock",Consumer Discretionary,,,,
APGE,"Apogee Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
APGE,"Apogee Therapeutics, Inc. - Common Stock",Health Care,,,,
API,"Agora, Inc. - ADS",Technology,N/A,N/A,N/A,N/A
API,"Agora, Inc. - ADS",Technology,,,,
APLD,Applied Digital Corporation - Common Stock,Finance,N/A,N/A,N/A,N/A
APLD,Applied Digital Corporation - Common Stock,Finance,,,,
APLM,Apollomics Inc. - Class A Ordinary Shares,Finance,N/A,N/A,N/A,N/A
APLM,Apollomics Inc. - Class A Ordinary Shares,Finance,,,,
APLMW,Apollomics Inc. - Warrant,Finance,N/A,N/A,N/A,N/A
APLMW,Apollomics Inc. - Warrant,Finance,,,,
APLS,"Apellis Pharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
APLS,"Apellis Pharmaceuticals, Inc. - Common Stock",Health Care,,,,
APLT,"Applied Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
APLT,"Applied Therapeutics, Inc. - Common Stock",Health Care,,,,
APM,Aptorum Group Limited - Class A Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
APM,Aptorum Group Limited - Class A Ordinary Shares,Health Care,,,,
APOG,"Apogee Enterprises, Inc. - Common Stock",Consumer Discretionary,11/08/2023,0.96,1.8%,11.33
APP,Applovin Corporation - Class A Common Stock,Technology,N/A,N/A,N/A,N/A
APP,Applovin Corporation - Class A Common Stock,Technology,,,,
APPF,"AppFolio, Inc. - Class A Common Stock",Technology,N/A,N/A,N/A,N/A
APPF,"AppFolio, Inc. - Class A Common Stock",Technology,,,,
APPN,Appian Corporation - Class A Common Stock,Technology,N/A,N/A,N/A,N/A
APPN,Appian Corporation - Class A Common Stock,Technology,,,,
APPS,"Digital Turbine, Inc. - Common Stock",Miscellaneous,N/A,N/A,N/A,N/A
APPS,"Digital Turbine, Inc. - Common Stock",Miscellaneous,,,,
APRE,"Aprea Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
APRE,"Aprea Therapeutics, Inc. - Common Stock",Health Care,,,,
APTO,"Aptose Biosciences, Inc. - Common Shares",Health Care,N/A,N/A,N/A,N/A
APTO,"Aptose Biosciences, Inc. - Common Shares",Health Care,,,,
APVO,Aptevo Therapeutics Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
APVO,Aptevo Therapeutics Inc. - Common Stock,Health Care,,,,
APWC,"Asia Pacific Wire & Cable Corporation Limited  - Common shares, Par value .01 per share",Industrials,N/A,N/A,N/A,N/A
APXI,APx Acquisition Corp. I - Class A Ordinary Share,Finance,N/A,N/A,N/A,N/A
APXI,APx Acquisition Corp. I - Class A Ordinary Share,Finance,,,,
APXIU,APx Acquisition Corp. I - Unit,Finance,N/A,N/A,N/A,N/A
APXIU,APx Acquisition Corp. I - Unit,Finance,,,,
APXIW,APx Acquisition Corp. I - Warrant,Finance,N/A,N/A,N/A,N/A
APXIW,APx Acquisition Corp. I - Warrant,Finance,,,,
APYX,Apyx Medical Corporation - Common Stock,Health Care,N/A,N/A,N/A,N/A
APYX,Apyx Medical Corporation - Common Stock,Health Care,,,,
AQMS,"Aqua Metals, Inc. - Common Stock",Industrials,N/A,N/A,N/A,N/A
AQMS,"Aqua Metals, Inc. - Common Stock",Industrials,,,,
AQST,"Aquestive Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
AQST,"Aquestive Therapeutics, Inc. - Common Stock",Health Care,,,,
AQU,Aquaron Acquisition Corp. - Common Stock,Finance,N/A,N/A,N/A,N/A
AQU,Aquaron Acquisition Corp. - Common Stock,Finance,,,,
AQUNR,Aquaron Acquisition Corp. - Rights,Finance,N/A,N/A,N/A,N/A
AQUNR,Aquaron Acquisition Corp. - Rights,Finance,,,,
AQUNU,Aquaron Acquisition Corp. - Units,Finance,N/A,N/A,N/A,N/A
AQUNU,Aquaron Acquisition Corp. - Units,Finance,,,,
ARAV,"Aravive, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ARAV,"Aravive, Inc. - Common Stock",Health Care,,,,
ARAY,Accuray Incorporated - Common Stock,Health Care,N/A,N/A,N/A,N/A
ARAY,Accuray Incorporated - Common Stock,Health Care,,,,
ARBE,Arbe Robotics Ltd. - Ordinary Shares,Technology,N/A,N/A,N/A,N/A
ARBE,Arbe Robotics Ltd. - Ordinary Shares,Technology,,,,
ARBEW,Arbe Robotics Ltd. - Warrant,Technology,N/A,N/A,N/A,N/A
ARBEW,Arbe Robotics Ltd. - Warrant,Technology,,,,
ARBK,Argo Blockchain plc - American Depositary Shares,Finance,N/A,N/A,N/A,N/A
ARBK,Argo Blockchain plc - American Depositary Shares,Finance,,,,
ARBKL,Argo Blockchain plc - 8.75% Senior Notes due 2026,Technology,10/31/2023,2.1872,19.36%,N/A
ARCB,ArcBest Corporation - Common Stock,Industrials,11/22/2023,0.48,0.4%,16.11
ARCC,Ares Capital Corporation - Closed End Fund,Finance,12/28/2023,1.92,9.79%,8.49
ARCT,Arcturus Therapeutics Holdings Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
ARCT,Arcturus Therapeutics Holdings Inc. - Common Stock,Health Care,,,,
ARDX,"Ardelyx, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ARDX,"Ardelyx, Inc. - Common Stock",Health Care,,,,
AREB,"American Rebel Holdings, Inc. - Common Stock",Industrials,N/A,N/A,N/A,N/A
AREB,"American Rebel Holdings, Inc. - Common Stock",Industrials,,,,
AREBW,"American Rebel Holdings, Inc. - warrants",Industrials,N/A,N/A,N/A,N/A
AREBW,"American Rebel Holdings, Inc. - warrants",Industrials,,,,
AREC,American Resources Corporation - Class A Common Stock,Energy,N/A,N/A,N/A,N/A
AREC,American Resources Corporation - Class A Common Stock,Energy,,,,
ARGX,argenx SE - American Depositary Shares,Health Care,N/A,N/A,N/A,N/A
ARGX,argenx SE - American Depositary Shares,Health Care,,,,
ARHS,"Arhaus, Inc. - Class A Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
ARHS,"Arhaus, Inc. - Class A Common Stock",Consumer Discretionary,,,,
ARIZ,Arisz Acquisition Corp. - Common Stock,Finance,N/A,N/A,N/A,N/A
ARIZ,Arisz Acquisition Corp. - Common Stock,Finance,,,,
ARIZR,Arisz Acquisition Corp. - Right,Finance,N/A,N/A,N/A,N/A
ARIZR,Arisz Acquisition Corp. - Right,Finance,,,,
ARIZU,Arisz Acquisition Corp. - Unit,Finance,N/A,N/A,N/A,N/A
ARIZU,Arisz Acquisition Corp. - Unit,Finance,,,,
ARIZW,Arisz Acquisition Corp. - Warrant,Finance,N/A,N/A,N/A,N/A
ARIZW,Arisz Acquisition Corp. - Warrant,Finance,,,,
ARKO,ARKO Corp. - Common Stock,Energy,12/01/2023,0.12,1.48%,23.82
ARKOW,ARKO Corp. - Warrant,Energy,N/A,N/A,N/A,N/A
ARKOW,ARKO Corp. - Warrant,Energy,,,,
ARKR,Ark Restaurants Corp. - Common Stock,Consumer Discretionary,12/13/2023,0.75,5.3%,N/A
ARLP,"Alliance Resource Partners, L.P. - Common Units Representing Limited Partnership Interests",Energy,11/14/2023,2.8,14.22%,3.54
AROW,Arrow Financial Corporation - Common Stock,Finance,12/15/2023,1.08,3.84%,13.92
ARQQ,Arqit Quantum Inc. - Ordinary Shares,Technology,N/A,N/A,N/A,N/A
ARQQ,Arqit Quantum Inc. - Ordinary Shares,Technology,,,,
ARQQW,Arqit Quantum Inc. - Warrants,Technology,N/A,N/A,N/A,N/A
ARQQW,Arqit Quantum Inc. - Warrants,Technology,,,,
ARQT,"Arcutis Biotherapeutics, Inc. - Common stock",Health Care,N/A,N/A,N/A,N/A
ARQT,"Arcutis Biotherapeutics, Inc. - Common stock",Health Care,,,,
ARRW,Arrowroot Acquisition Corp. - Class A common stock,Finance,N/A,N/A,N/A,N/A
ARRW,Arrowroot Acquisition Corp. - Class A common stock,Finance,,,,
ARRWU,Arrowroot Acquisition Corp. - Unit,Finance,N/A,N/A,N/A,N/A
ARRWU,Arrowroot Acquisition Corp. - Unit,Finance,,,,
ARRWW,Arrowroot Acquisition Corp. - Warrant,Finance,N/A,N/A,N/A,N/A
ARRWW,Arrowroot Acquisition Corp. - Warrant,Finance,,,,
ARRY,"Array Technologies, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
ARRY,"Array Technologies, Inc. - Common Stock",Technology,,,,
ARTL,"Artelo Biosciences, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ARTL,"Artelo Biosciences, Inc. - Common Stock",Health Care,,,,
ARTLW,"Artelo Biosciences, Inc. - Warrant",Health Care,N/A,N/A,N/A,N/A
ARTLW,"Artelo Biosciences, Inc. - Warrant",Health Care,,,,
ARTNA,Artesian Resources Corporation - Class A Non-Voting Common Stock,Utilities,11/24/2023,1.1588,2.72%,27.29
ARTW,"Art's-Way Manufacturing Co., Inc. - Common Stock",Industrials,11/29/2013,N/A,N/A,10.41
ARVL,Arrival - Ordinary Shares,Consumer Discretionary,N/A,N/A,N/A,N/A
ARVL,Arrival - Ordinary Shares,Consumer Discretionary,,,,
ARVN,"Arvinas, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ARVN,"Arvinas, Inc. - Common Stock",Health Care,,,,
ARWR,"Arrowhead Pharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ARWR,"Arrowhead Pharmaceuticals, Inc. - Common Stock",Health Care,,,,
ARYD,ARYA Sciences Acquisition Corp IV - Class A Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
ARYD,ARYA Sciences Acquisition Corp IV - Class A Ordinary Shares,Health Care,,,,
ASCA,A SPAC I Acquisition Corp. - Class A Ordinary Share,Finance,N/A,N/A,N/A,N/A
ASCA,A SPAC I Acquisition Corp. - Class A Ordinary Share,Finance,,,,
ASCAR,A SPAC I Acquisition Corp. - Right,Finance,N/A,N/A,N/A,N/A
ASCAR,A SPAC I Acquisition Corp. - Right,Finance,,,,
ASCAU,A SPAC I Acquisition Corp. - Unit,Finance,N/A,N/A,N/A,N/A
ASCAU,A SPAC I Acquisition Corp. - Unit,Finance,,,,
ASCAW,A SPAC I Acquisition Corp. - Warrant,Finance,N/A,N/A,N/A,N/A
ASCAW,A SPAC I Acquisition Corp. - Warrant,Finance,,,,
ASCB,"A SPAC II Acquisition Corp. - Ordinary Shares, Class A Common Stock",Finance,N/A,N/A,N/A,N/A
ASCB,"A SPAC II Acquisition Corp. - Ordinary Shares, Class A Common Stock",Finance,,,,
ASCBR,A SPAC II Acquisition Corp. - Right,Finance,N/A,N/A,N/A,N/A
ASCBR,A SPAC II Acquisition Corp. - Right,Finance,,,,
ASCBU,A SPAC II Acquisition Corp. - Unit,Finance,N/A,N/A,N/A,N/A
ASCBU,A SPAC II Acquisition Corp. - Unit,Finance,,,,
ASCBW,A SPAC II Acquisition Corp. - Warrant,Finance,N/A,N/A,N/A,N/A
ASCBW,A SPAC II Acquisition Corp. - Warrant,Finance,,,,
ASLE,AerSale Corporation - Common Stock,Consumer Discretionary,N/A,N/A,N/A,N/A
ASLE,AerSale Corporation - Common Stock,Consumer Discretionary,,,,
ASLN,ASLAN Pharmaceuticals Limited - American Depositary Shares,Health Care,N/A,N/A,N/A,N/A
ASLN,ASLAN Pharmaceuticals Limited - American Depositary Shares,Health Care,,,,
ASMB,"Assembly Biosciences, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
ASMB,"Assembly Biosciences, Inc. - Common Stock",Health Care,,,,
