Symbol,Type,Amount,Currency,PaymentDate
GOODO,Cash,$0.125,USD,04/29/2022
GOODO,Cash,$0.125,USD,03/31/2022
GOODO,Cash,$0.125,USD,02/28/2022
GOODO,Cash,$0.125,USD,01/31/2022
GOODO,Cash,$0.125,USD,12/31/2021
GOODO,Cash,$0.125,USD,11/30/2021
GOODO,Cash,$0.125,USD,10/29/2021
GOODO,Cash,$0.125,USD,09/30/2021
GOODO,Cash,$0.125,USD,08/31/2021
GOODO,Cash,$0.125,USD,07/30/2021
GPP,Cash,$0.455,USD,11/10/2023
GPP,Cash,$0.455,USD,08/11/2023
GPP,Cash,$0.455,USD,05/12/2023
GPP,Cash,$0.455,USD,02/10/2023
GPP,Cash,$0.455,USD,11/14/2022
GPP,Cash,$0.45,USD,08/12/2022
GPP,Cash,$0.445,USD,05/13/2022
GPP,Cash,$0.44,USD,02/11/2022
GPP,Cash,$0.435,USD,11/12/2021
GPP,Cash,$0.12,USD,08/13/2021
GPP,Cash,$0.12,USD,05/14/2021
GPP,Cash,$0.12,USD,02/12/2021
GPP,Cash,$0.12,USD,11/13/2020
GPP,Cash,$0.12,USD,08/07/2020
GPP,Cash,$0.12,USD,05/08/2020
GPP,Cash,$0.475,USD,02/07/2020
GPP,Cash,$0.475,USD,11/08/2019
GPP,Cash,$0.475,USD,08/09/2019
GPP,Cash,$0.475,USD,05/10/2019
GPP,Cash,$0.475,USD,02/08/2019
GPP,Cash,$0.475,USD,11/09/2018
GPP,Cash,$0.475,USD,08/10/2018
GPP,Cash,$0.475,USD,05/11/2018
GPP,Cash,$0.47,USD,02/09/2018
GPP,Cash,$0.46,USD,11/10/2017
GPP,Cash,$0.45,USD,08/11/2017
GPP,Cash,$0.44,USD,05/15/2017
GPP,Cash,$0.43,USD,02/14/2017
GPP,Cash,$0.42,USD,11/14/2016
GPP,Cash,$0.41,USD,08/12/2016
GPP,Cash,$0.405,USD,05/13/2016
GPP,Cash,$0.4025,USD,02/12/2016
GPP,Cash,$0.40,USD,11/13/2015
GPRE,Cash,$0.12,USD,06/14/2019
GPRE,Cash,$0.12,USD,03/15/2019
GPRE,Cash,$0.12,USD,12/14/2018
GPRE,Cash,$0.12,USD,09/14/2018
GPRE,Cash,$0.12,USD,06/15/2018
GPRE,Cash,$0.12,USD,03/15/2018
GPRE,Cash,$0.12,USD,12/15/2017
GPRE,Cash,$0.12,USD,09/15/2017
GPRE,Cash,$0.12,USD,06/16/2017
GPRE,Cash,$0.12,USD,03/17/2017
GPRE,Cash,$0.12,USD,12/16/2016
GPRE,Cash,$0.12,USD,09/16/2016
GPRE,Cash,$0.12,USD,06/17/2016
GPRE,Cash,$0.12,USD,03/18/2016
GPRE,Cash,$0.12,USD,12/18/2015
GPRE,Cash,$0.12,USD,09/18/2015
GPRE,Cash,$0.08,USD,06/19/2015
GPRE,Cash,$0.08,USD,03/20/2015
GPRE,Cash,$0.08,USD,12/19/2014
GPRE,Cash,$0.08,USD,09/18/2014
GPRE,Cash,$0.04,USD,06/20/2014
GPRE,Cash,$0.04,USD,03/21/2014
GPRE,Cash,$0.04,USD,12/20/2013
GPRE,Cash,$0.04,USD,09/26/2013
GREEL,Cash,$0.53125,USD,10/31/2023
GREEL,Cash,$0.53125,USD,07/31/2023
GREEL,Cash,$0.53125,USD,04/30/2023
GREEL,Cash,$0.53125,USD,01/31/2023
GREEL,Cash,$0.53125,USD,10/31/2022
GREEL,Cash,$0.53125,USD,07/31/2022
GREEL,Cash,$0.53125,USD,04/30/2022
GREEL,Cash,$0.6375,USD,01/31/2022
GRFS,Cash,$0.456586,USD,06/14/2021
GRFS,Cash,$0.201439,USD,11/09/2020
GRFS,Cash,$0.221872,USD,12/11/2019
GRFS,Cash,$0.175638,USD,06/18/2019
GRFS,Cash,$0.22789,USD,12/11/2018
GRFS,Cash,$0.250975,USD,06/12/2018
GRFS,Cash,$0.212979,USD,12/12/2017
GRFS,Cash,$0.163528,USD,06/08/2017
GRFS,Cash,$0.193644,USD,12/14/2016
GRFS,Cash,$0.162059,USD,06/15/2016
GRFS,Cash,$0.384765,USD,12/17/2015
GRFS,Cash,$0.341846,USD,06/15/2015
GRFS,Cash,$0.312792,USD,12/12/2014
GRFS,Cash,$0.286887,USD,N/A
GRFS,Cash,$0.258668,USD,06/13/2013
GRIN,Cash,$1.64791,USD,N/A
GRIN,Cash,$0.03,USD,06/19/2023
GRIN,Cash,$0.03,USD,03/17/2023
GRIN,Cash,$5.00,USD,12/05/2022
GRIN,Cash,$0.84,USD,09/19/2022
GRIN,Cash,$0.47,USD,06/20/2022
GRIN,Cash,$0.72,USD,03/22/2022
GRIN,Cash,$0.72,USD,12/13/2021
GROW,Cash,$0.0075,USD,03/25/2024
GROW,Cash,$0.0075,USD,02/26/2024
GROW,Cash,$0.0075,USD,01/22/2024
GROW,Cash,$0.0075,USD,12/26/2023
GROW,Cash,$0.0075,USD,11/27/2023
GROW,Cash,$0.0075,USD,10/23/2023
GROW,Cash,$0.0075,USD,09/25/2023
GROW,Cash,$0.0075,USD,08/28/2023
GROW,Cash,$0.0075,USD,07/24/2023
GROW,Cash,$0.0075,USD,06/26/2023
GROW,Cash,$0.0075,USD,05/22/2023
GROW,Cash,$0.0075,USD,04/24/2023
GROW,Cash,$0.0075,USD,03/27/2023
GROW,Cash,$0.0075,USD,02/27/2023
GROW,Cash,$0.0075,USD,01/23/2023
GROW,Cash,$0.0075,USD,12/27/2022
GROW,Cash,$0.0075,USD,11/28/2022
GROW,Cash,$0.0075,USD,10/31/2022
GROW,Cash,$0.0075,USD,09/26/2022
GROW,Cash,$0.0075,USD,08/22/2022
GROW,Cash,$0.0075,USD,07/25/2022
GROW,Cash,$0.0075,USD,06/27/2022
GROW,Cash,$0.0075,USD,05/23/2022
GROW,Cash,$0.0075,USD,04/25/2022
GROW,Cash,$0.0075,USD,03/28/2022
GROW,Cash,$0.0075,USD,02/28/2022
GROW,Cash,$0.0075,USD,01/24/2022
GROW,Cash,$0.0075,USD,12/27/2021
GROW,Cash,$0.0075,USD,11/29/2021
GROW,Cash,$0.0075,USD,10/25/2021
GROW,Cash,$0.005,USD,09/27/2021
GROW,Cash,$0.005,USD,08/30/2021
GROW,Cash,$0.005,USD,07/26/2021
GROW,Cash,$0.005,USD,06/28/2021
GROW,Cash,$0.005,USD,05/24/2021
GROW,Cash,$0.005,USD,04/26/2021
GROW,Cash,$0.005,USD,03/29/2021
GROW,Cash,$0.0025,USD,02/26/2021
GROW,Cash,$0.0025,USD,02/22/2021
GROW,Cash,$0.0025,USD,01/25/2021
GROW,Cash,$0.0025,USD,12/28/2020
GROW,Cash,$0.0025,USD,11/30/2020
GROW,Cash,$0.0025,USD,10/26/2020
GROW,Cash,$0.0025,USD,09/28/2020
GROW,Cash,$0.0025,USD,08/31/2020
GROW,Cash,$0.0025,USD,07/27/2020
GROW,Cash,$0.0025,USD,06/29/2020
GROW,Cash,$0.0025,USD,05/26/2020
GROW,Cash,$0.0025,USD,04/27/2020
GROW,Cash,$0.0025,USD,03/30/2020
GROW,Cash,$0.0025,USD,02/24/2020
GROW,Cash,$0.0025,USD,01/27/2020
GROW,Cash,$0.0025,USD,12/23/2019
GROW,Cash,$0.0025,USD,11/25/2019
GROW,Cash,$0.0025,USD,10/28/2019
GROW,Cash,$0.0025,USD,09/30/2019
GROW,Cash,$0.0025,USD,08/26/2019
GROW,Cash,$0.0025,USD,07/29/2019
GROW,Cash,$0.0025,USD,06/24/2019
GROW,Cash,$0.0025,USD,05/28/2019
GROW,Cash,$0.0025,USD,04/29/2019
GROW,Cash,$0.0025,USD,03/25/2019
GROW,Cash,$0.0025,USD,02/25/2019
GROW,Cash,$0.0025,USD,01/28/2019
GROW,Cash,$0.0025,USD,12/31/2018
GROW,Cash,$0.0025,USD,11/26/2018
GROW,Cash,$0.0025,USD,10/29/2018
GROW,Cash,$0.0025,USD,09/24/2018
GROW,Cash,$0.0025,USD,08/27/2018
GROW,Cash,$0.0025,USD,07/30/2018
GROW,Cash,$0.0025,USD,06/25/2018
GROW,Cash,$0.0025,USD,05/29/2018
GROW,Cash,$0.0025,USD,04/30/2018
GROW,Cash,$0.0025,USD,03/26/2018
GROW,Cash,$0.0025,USD,02/26/2018
GROW,Cash,$0.0025,USD,01/29/2018
GROW,Cash,$0.0025,USD,12/26/2017
GROW,Cash,$0.0025,USD,11/27/2017
GROW,Cash,$0.0025,USD,10/30/2017
GROW,Cash,$0.0025,USD,09/25/2017
GROW,Cash,$0.0025,USD,08/28/2017
GROW,Cash,$0.0025,USD,07/31/2017
GROW,Cash,$0.0025,USD,06/26/2017
GROW,Cash,$0.0025,USD,05/29/2017
GROW,Cash,$0.0025,USD,04/24/2017
GROW,Cash,$0.0025,USD,03/27/2017
GROW,Cash,$0.0025,USD,02/27/2017
GROW,Cash,$0.0025,USD,01/30/2017
GROW,Cash,$0.0025,USD,12/27/2016
GROW,Cash,$0.0025,USD,11/28/2016
GROW,Cash,$0.0025,USD,10/24/2016
GROW,Cash,$0.0025,USD,09/26/2016
GROW,Cash,$0.0025,USD,08/29/2016
GROW,Cash,$0.0025,USD,07/25/2016
GROW,Cash,$0.0025,USD,06/27/2016
GROW,Cash,$0.0025,USD,05/31/2016
GROW,Cash,$0.0025,USD,04/25/2016
GROW,Cash,$0.0025,USD,03/28/2016
GROW,Cash,$0.0025,USD,02/29/2016
GROW,Cash,$0.0025,USD,01/25/2016
GROW,Cash,$0.0025,USD,12/28/2015
GROW,Cash,$0.0025,USD,11/23/2015
GROW,Cash,$0.0025,USD,10/27/2015
GROW,Cash,$0.005,USD,09/28/2015
GROW,Cash,$0.005,USD,08/24/2015
GROW,Cash,$0.005,USD,07/27/2015
GROW,Cash,$0.005,USD,06/29/2015
GROW,Cash,$0.005,USD,05/26/2015
GROW,Cash,$0.005,USD,04/27/2015
GROW,Cash,$0.005,USD,03/23/2015
GROW,Cash,$0.005,USD,02/23/2015
GROW,Cash,$0.005,USD,01/26/2015
GROW,Cash,$0.005,USD,12/29/2014
GROW,Cash,$0.005,USD,11/24/2014
GROW,Cash,$0.005,USD,10/27/2014
GROW,Cash,$0.005,USD,09/29/2014
GROW,Cash,$0.005,USD,08/25/2014
GROW,Cash,$0.005,USD,07/28/2014
GROW,Cash,$0.005,USD,06/23/2014
GROW,Cash,$0.005,USD,05/27/2014
GROW,Cash,$0.005,USD,04/28/2014
GROW,Cash,$0.005,USD,03/24/2014
GROW,Cash,$0.005,USD,02/24/2014
GROW,Cash,$0.005,USD,01/27/2014
GROW,Cash,$0.005,USD,12/23/2013
GROW,Cash,$0.005,USD,11/25/2013
GROW,Cash,$0.005,USD,10/22/2013
GROW,Cash,$0.005,USD,09/23/2013
GROW,Cash,$0.005,USD,08/26/2013
GROW,Cash,$0.005,USD,07/29/2013
GSBC,Cash,$0.40,USD,01/17/2024
GSBC,Cash,$0.40,USD,10/17/2023
GSBC,Cash,$0.40,USD,07/18/2023
GSBC,Cash,$0.40,USD,04/11/2023
GSBC,Cash,$0.40,USD,01/18/2023
GSBC,Cash,$0.40,USD,10/18/2022
GSBC,Cash,$0.40,USD,07/12/2022
GSBC,Cash,$0.36,USD,04/11/2022
GSBC,Cash,$0.36,USD,01/11/2022
GSBC,Cash,$0.36,USD,10/12/2021
GSBC,Cash,$0.34,USD,07/13/2021
GSBC,Cash,$0.34,USD,04/13/2021
GSBC,Cash,$0.34,USD,01/12/2021
GSBC,Cash,$0.34,USD,10/13/2020
GSBC,Cash,$0.34,USD,07/14/2020
GSBC,Cash,$0.34,USD,04/14/2020
GSBC,Cash,$1.00,USD,02/10/2020
GSBC,Cash,$0.34,USD,01/14/2020
GSBC,Cash,$0.34,USD,10/14/2019
GSBC,Cash,$0.32,USD,07/16/2019
GSBC,Cash,$0.32,USD,04/16/2019
GSBC,Cash,$0.75,USD,02/19/2019
GSBC,Cash,$0.32,USD,01/15/2019
GSBC,Cash,$0.32,USD,10/15/2018
GSBC,Cash,$0.28,USD,07/17/2018
GSBC,Cash,$0.28,USD,04/16/2018
GSBC,Cash,$0.24,USD,01/17/2018
GSBC,Cash,$0.24,USD,10/16/2017
GSBC,Cash,$0.24,USD,07/14/2017
GSBC,Cash,$0.22,USD,04/11/2017
GSBC,Cash,$0.22,USD,01/13/2017
GSBC,Cash,$0.22,USD,10/13/2016
GSBC,Cash,$0.22,USD,07/11/2016
GSBC,Cash,$0.22,USD,04/11/2016
GSBC,Cash,$0.22,USD,01/11/2016
GSBC,Cash,$0.22,USD,10/09/2015
GSBC,Cash,$0.22,USD,07/09/2015
GSBC,Cash,$0.20,USD,04/09/2015
GSBC,Cash,$0.20,USD,01/12/2015
GSBC,Cash,$0.20,USD,10/10/2014
GSBC,Cash,$0.20,USD,07/11/2014
GSBC,Cash,$0.20,USD,04/10/2014
GSBC,Cash,$0.18,USD,01/10/2014
GSBC,Cash,$0.18,USD,10/10/2013
GSBC,Cash,$0.18,USD,07/11/2013
GSBC,Cash,$0.15,USD,N/A
GSBC,Cash,$0.15,USD,N/A
GSBC,Cash,$0.14,USD,N/A
GSBC,Cash,$0.14,USD,N/A
GSBC,Cash,$0.14,USD,N/A
GSBC,Cash,$0.125,USD,N/A
GSBC,Cash,$0.125,USD,N/A
GSBC,Cash,$0.125,USD,N/A
GSBC,Cash,$0.125,USD,N/A
GSBC,Cash,$0.125,USD,N/A
GSBC,Cash,$0.125,USD,N/A
GSBC,Cash,$0.125,USD,N/A
GSBC,Cash,$0.125,USD,N/A
GSBC,Cash,$0.125,USD,N/A
GSBC,Cash,$0.125,USD,N/A
GSBC,Cash,$0.125,USD,N/A
GSBC,Cash,$0.125,USD,N/A
GSBC,Cash,$0.125,USD,N/A
GSBC,Cash,$0.125,USD,N/A
GSBC,Cash,$0.11,USD,N/A
GSBC,Cash,$0.11,USD,N/A
GSBC,Cash,$0.11,USD,N/A
GSBC,Cash,$0.11,USD,N/A
GSBC,Cash,$0.10,USD,N/A
GSBC,Cash,$0.10,USD,N/A
GSBC,Cash,$0.10,USD,N/A
GSBC,Cash,$0.20,USD,N/A
GSBC,Cash,$0.175,USD,N/A
GSBC,Cash,$0.175,USD,N/A
GSBC,Cash,$0.175,USD,N/A
GSBC,Cash,$0.175,USD,N/A
GSBC,Cash,$0.175,USD,N/A
GSBC,Cash,$0.15,USD,N/A
GSBC,Cash,$0.15,USD,N/A
GSBC,Cash,$0.15,USD,N/A
GSBC,Cash,$0.15,USD,N/A
GSBC,Cash,$0.426,USD,N/A
GSBC,Cash,$0.426,USD,N/A
GSBC,Cash,$0.09,USD,N/A
GSBC,Cash,$0.09,USD,N/A
GSBC,Cash,$0.09,USD,N/A
GSBC,Cash,$0.09,USD,N/A
GSBC,Cash,$0.09,USD,N/A
GSBC,Cash,$0.09,USD,N/A
GSBC,Cash,$0.09,USD,N/A
GSBC,Cash,$0.09,USD,N/A
GSBC,Cash,$0.09,USD,N/A
GSBC,Cash,$0.09,USD,N/A
GSBC,Cash,$0.09,USD,N/A
GSBC,Cash,$0.09,USD,N/A
GSBC,Cash,$0.09,USD,N/A
GSBC,Cash,$0.09,USD,N/A
GSBC,Cash,$0.09,USD,N/A
GSHD,Cash,$1.62930724,USD,08/23/2021
GSHD,Cash,$1.14948517,USD,08/24/2020
GSHD,Cash,$0.41338967,USD,04/01/2019
GSM,Cash,$0.06,USD,09/20/2018
GSM,Cash,$0.06,USD,06/29/2018
GSM,Cash,$0.08,USD,12/29/2016
GSM,Cash,$0.08,USD,09/28/2016
GSM,Cash,$0.08,USD,08/12/2016
GSM,Cash,$0.08,USD,03/14/2016
GT,Cash,$0.16,USD,03/02/2020
GT,Cash,$0.16,USD,12/02/2019
GT,Cash,$0.16,USD,09/03/2019
GT,Cash,$0.16,USD,06/03/2019
GT,Cash,$0.16,USD,03/01/2019
GT,Cash,$0.16,USD,12/03/2018
GT,Cash,$0.14,USD,09/04/2018
GT,Cash,$0.14,USD,06/01/2018
GT,Cash,$0.14,USD,03/01/2018
GT,Cash,$0.14,USD,12/01/2017
GT,Cash,$0.10,USD,09/01/2017
GT,Cash,$0.10,USD,06/01/2017
GT,Cash,$0.10,USD,03/01/2017
GT,Cash,$0.10,USD,12/01/2016
GT,Cash,$0.07,USD,09/01/2016
GT,Cash,$0.07,USD,06/01/2016
GT,Cash,$0.07,USD,03/01/2016
GT,Cash,$0.07,USD,12/01/2015
GT,Cash,$0.06,USD,09/01/2015
GT,Cash,$0.06,USD,06/01/2015
GT,Cash,$0.06,USD,03/02/2015
GT,Cash,$0.06,USD,12/01/2014
GT,Cash,$0.06,USD,09/02/2014
GT,Cash,$0.05,USD,06/02/2014
GT,Cash,$0.05,USD,03/03/2014
GT,Cash,$0.05,USD,12/01/2013
GT,Cash,$0.30,USD,N/A
GT,Cash,$0.30,USD,N/A
GT,Cash,$0.30,USD,12/15/2000
GT,Cash,$0.30,USD,09/15/2000
GWRS,Cash,$0.02508,USD,12/28/2023
GWRS,Cash,$0.02483,USD,11/30/2023
GWRS,Cash,$0.02483,USD,10/31/2023
GWRS,Cash,$0.02483,USD,09/29/2023
GWRS,Cash,$0.02483,USD,08/31/2023
GWRS,Cash,$0.02483,USD,07/31/2023
GWRS,Cash,$0.02483,USD,06/30/2023
GWRS,Cash,$0.02483,USD,05/31/2023
GWRS,Cash,$0.02483,USD,03/31/2023
GWRS,Cash,$0.02483,USD,02/28/2023
GWRS,Cash,$0.02483,USD,01/31/2023
GWRS,Cash,$0.02483,USD,12/29/2022
GWRS,Cash,$0.02458,USD,11/30/2022
GWRS,Cash,$0.02458,USD,10/31/2022
GWRS,Cash,$0.02458,USD,09/30/2022
GWRS,Cash,$0.02458,USD,08/31/2022
GWRS,Cash,$0.02458,USD,07/29/2022
GWRS,Cash,$0.02458,USD,06/30/2022
GWRS,Cash,$0.02458,USD,05/31/2022
GWRS,Cash,$0.02458,USD,04/29/2022
GWRS,Cash,$0.02458,USD,03/31/2022
GWRS,Cash,$0.02458,USD,02/28/2022
GWRS,Cash,$0.02458,USD,01/31/2022
GWRS,Cash,$0.02458,USD,12/30/2021
GWRS,Cash,$0.02434,USD,11/30/2021
GWRS,Cash,$0.02434,USD,10/29/2021
GWRS,Cash,$0.02434,USD,09/30/2021
GWRS,Cash,$0.02434,USD,08/31/2021
GWRS,Cash,$0.02434,USD,07/30/2021
GWRS,Cash,$0.02434,USD,06/30/2021
GWRS,Cash,$0.02434,USD,05/28/2021
GWRS,Cash,$0.02434,USD,04/30/2021
GWRS,Cash,$0.02434,USD,03/31/2021
GWRS,Cash,$0.02434,USD,02/26/2021
GWRS,Cash,$0.02434,USD,01/29/2021
GWRS,Cash,$0.02434,USD,12/30/2020
GWRS,Cash,$0.0241,USD,11/30/2020
GWRS,Cash,$0.0241,USD,10/30/2020
GWRS,Cash,$0.0241,USD,09/30/2020
GWRS,Cash,$0.0241,USD,08/31/2020
GWRS,Cash,$0.0241,USD,07/31/2020
GWRS,Cash,$0.0241,USD,06/30/2020
GWRS,Cash,$0.0241,USD,05/29/2020
GWRS,Cash,$0.0241,USD,04/30/2020
GWRS,Cash,$0.0241,USD,03/31/2020
GWRS,Cash,$0.0241,USD,02/28/2020
GWRS,Cash,$0.0241,USD,01/31/2020
GWRS,Cash,$0.0241,USD,12/30/2019
GWRS,Cash,$0.023861,USD,11/26/2019
GWRS,Cash,$0.023861,USD,10/31/2019
GWRS,Cash,$0.023861,USD,09/30/2019
GWRS,Cash,$0.023861,USD,08/29/2019
GWRS,Cash,$0.023861,USD,07/31/2019
GWRS,Cash,$0.023861,USD,06/28/2019
GWRS,Cash,$0.023861,USD,05/31/2019
GWRS,Cash,$0.023861,USD,04/30/2019
GWRS,Cash,$0.023861,USD,03/29/2019
GWRS,Cash,$0.023861,USD,02/28/2019
GWRS,Cash,$0.023861,USD,01/31/2019
GWRS,Cash,$0.023861,USD,12/28/2018
GWRS,Cash,$0.023625,USD,11/30/2018
GWRS,Cash,$0.023625,USD,10/30/2018
GWRS,Cash,$0.023625,USD,09/28/2018
GWRS,Cash,$0.023625,USD,08/30/2018
GWRS,Cash,$0.023625,USD,07/30/2018
GWRS,Cash,$0.023625,USD,06/29/2018
GWRS,Cash,$0.023625,USD,05/30/2018
GWRS,Cash,$0.023625,USD,04/30/2018
GWRS,Cash,$0.023625,USD,03/29/2018
GWRS,Cash,$0.023625,USD,02/28/2018
GWRS,Cash,$0.023625,USD,01/30/2018
GWRS,Cash,$0.023625,USD,12/29/2017
GWRS,Cash,$0.02306,USD,11/30/2017
GWRS,Cash,$0.02306,USD,10/31/2017
GWRS,Cash,$0.02306,USD,09/29/2017
GWRS,Cash,$0.02306,USD,08/31/2017
GWRS,Cash,$0.02306,USD,07/31/2017
GWRS,Cash,$0.02306,USD,06/30/2017
GWRS,Cash,$0.0225,USD,05/31/2017
GWRS,Cash,$0.0225,USD,04/28/2017
GWRS,Cash,$0.0225,USD,03/31/2017
GWRS,Cash,$0.0225,USD,02/28/2017
GWRS,Cash,$0.0225,USD,01/31/2017
GWRS,Cash,$0.0225,USD,12/29/2016
GWRS,Cash,$0.022,USD,11/30/2016
GWRS,Cash,$0.022,USD,10/31/2016
GWRS,Cash,$0.022,USD,09/30/2016
GWRS,Cash,$0.022,USD,08/31/2016
GWRS,Cash,$0.022,USD,07/29/2016
GWRS,Cash,$0.02,USD,06/30/2016
GWRS,Cash,$0.02,USD,05/31/2016
GWRS,Cash,$0.02483,USD,04/28/2023
GYRE,Cash,$0.24,USD,01/12/2023
GYRE,Cash,$1.43,USD,09/20/2022
GYRE,Cash/Stock,$1.6492,USD,08/19/2015
GYRO,Cash,$1.00,USD,07/07/2017
GYRO,Cash,$1.50,USD,09/15/2016
GYRO,Cash,$9.25,USD,06/15/2016
HA,Cash,$0.12,USD,02/28/2020
HA,Cash,$0.12,USD,11/29/2019
HA,Cash,$0.12,USD,08/30/2019
HA,Cash,$0.12,USD,05/31/2019
HA,Cash,$0.12,USD,02/22/2019
HA,Cash,$0.12,USD,11/30/2018
HA,Cash,$0.12,USD,08/31/2018
HA,Cash,$0.12,USD,05/25/2018
HA,Cash,$0.12,USD,02/28/2018
HA,Cash,$0.12,USD,11/30/2017
HAFC,Cash,$0.25,USD,11/22/2023
HAFC,Cash,$0.25,USD,08/23/2023
HAFC,Cash,$0.25,USD,05/24/2023
HAFC,Cash,$0.25,USD,02/23/2023
HAFC,Cash,$0.25,USD,11/23/2022
HAFC,Cash,$0.25,USD,08/24/2022
HAFC,Cash,$0.22,USD,05/25/2022
HAFC,Cash,$0.22,USD,02/24/2022
HAFC,Cash,$0.20,USD,11/24/2021
HAFC,Cash,$0.12,USD,08/26/2021
HAFC,Cash,$0.12,USD,05/27/2021
HAFC,Cash,$0.10,USD,02/24/2021
HAFC,Cash,$0.08,USD,11/30/2020
HAFC,Cash,$0.08,USD,08/31/2020
HAFC,Cash,$0.12,USD,05/29/2020
HAFC,Cash,$0.24,USD,02/27/2020
HAFC,Cash,$0.24,USD,11/27/2019
HAFC,Cash,$0.24,USD,08/30/2019
HAFC,Cash,$0.24,USD,05/31/2019
HAFC,Cash,$0.24,USD,02/28/2019
HAFC,Cash,$0.24,USD,11/26/2018
HAFC,Cash,$0.24,USD,08/30/2018
HAFC,Cash,$0.24,USD,05/29/2018
HAFC,Cash,$0.24,USD,02/23/2018
HAFC,Cash,$0.21,USD,11/20/2017
HAFC,Cash,$0.21,USD,08/16/2017
HAFC,Cash,$0.19,USD,05/24/2017
HAFC,Cash,$0.19,USD,02/23/2017
HAFC,Cash,$0.19,USD,11/23/2016
HAFC,Cash,$0.19,USD,08/23/2016
HAFC,Cash,$0.14,USD,06/30/2016
HAFC,Cash,$0.14,USD,03/30/2016
HAFC,Cash,$0.14,USD,01/15/2016
HAFC,Cash,$0.11,USD,10/15/2015
HAFC,Cash,$0.11,USD,07/15/2015
HAFC,Cash,$0.11,USD,04/14/2015
HAFC,Cash,$0.07,USD,01/15/2015
HAFC,Cash,$0.07,USD,10/10/2014
HAFC,Cash,$0.07,USD,07/14/2014
HAFC,Cash,$0.07,USD,04/18/2014
HAFC,Cash,$0.07,USD,12/23/2013
HAFC,Cash,$0.07,USD,09/17/2013
HAFC,Cash,$0.10,USD,N/A
HAS,Cash,$0.70,USD,02/15/2024
HAS,Cash,$0.70,USD,11/15/2023
HAS,Cash,$0.70,USD,08/15/2023
HAS,Cash,$0.70,USD,05/15/2023
HAS,Cash,$0.70,USD,02/15/2023
HAS,Cash,$0.70,USD,11/15/2022
HAS,Cash,$0.70,USD,08/15/2022
HAS,Cash,$0.70,USD,05/16/2022
HAS,Cash,$0.68,USD,02/15/2022
HAS,Cash,$0.68,USD,11/15/2021
HAS,Cash,$0.68,USD,08/16/2021
HAS,Cash,$0.68,USD,05/17/2021
HAS,Cash,$0.68,USD,02/16/2021
HAS,Cash,$0.68,USD,11/16/2020
HAS,Cash,$0.68,USD,08/17/2020
HAS,Cash,$0.68,USD,05/15/2020
HAS,Cash,$0.68,USD,02/18/2020
HAS,Cash,$0.68,USD,11/15/2019
HAS,Cash,$0.68,USD,08/15/2019
HAS,Cash,$0.68,USD,05/15/2019
HAS,Cash,$0.63,USD,02/15/2019
HAS,Cash,$0.63,USD,11/15/2018
HAS,Cash,$0.63,USD,08/15/2018
HAS,Cash,$0.63,USD,05/15/2018
HAS,Cash,$0.57,USD,02/15/2018
HAS,Cash,$0.57,USD,11/15/2017
HAS,Cash,$0.57,USD,08/15/2017
HAS,Cash,$0.57,USD,05/15/2017
HAS,Cash,$0.51,USD,02/15/2017
HAS,Cash,$0.51,USD,11/15/2016
HAS,Cash,$0.51,USD,08/15/2016
HAS,Cash,$0.51,USD,05/16/2016
HAS,Cash,$0.46,USD,02/16/2016
HAS,Cash,$0.46,USD,11/16/2015
HAS,Cash,$0.46,USD,08/17/2015
HAS,Cash,$0.46,USD,05/15/2015
HAS,Cash,$0.43,USD,02/17/2015
HAS,Cash,$0.43,USD,11/17/2014
HAS,Cash,$0.43,USD,08/15/2014
HAS,Cash,$0.43,USD,05/15/2014
HAS,Cash,$0.40,USD,02/18/2014
HAS,Cash,$0.40,USD,11/15/2013
HAS,Cash,$0.40,USD,05/15/2013
HAS,Cash,$0.25,USD,11/15/2010
HAS,Cash,$0.25,USD,08/16/2010
HAS,Cash,$0.25,USD,05/17/2010
HAS,Cash,$0.20,USD,02/16/2010
HAS,Cash,$0.20,USD,11/16/2009
HAS,Cash,$0.20,USD,08/17/2009
HAS,Cash,$0.20,USD,05/15/2009
HAS,Cash,$0.20,USD,02/17/2009
HAS,Cash,$0.20,USD,11/17/2008
HAS,Cash,$0.20,USD,08/15/2008
HAS,Cash,$0.20,USD,05/15/2008
HAS,Cash,$0.16,USD,02/15/2008
HAS,Cash,$0.16,USD,11/15/2007
HAS,Cash,$0.16,USD,08/15/2007
HAS,Cash,$0.16,USD,05/15/2007
HAS,Cash,$0.12,USD,02/15/2007
HAS,Cash,$0.12,USD,11/15/2006
HAS,Cash,$0.12,USD,08/15/2006
HAS,Cash,$0.12,USD,05/15/2006
HAS,Cash,$0.09,USD,02/15/2006
HAS,Cash,$0.09,USD,11/15/2005
HAS,Cash,$0.09,USD,08/15/2005
HAS,Cash,$0.09,USD,05/16/2005
HAS,Cash,$0.06,USD,02/15/2005
HAS,Cash,$0.06,USD,11/15/2004
HAS,Cash,$0.06,USD,08/16/2004
HAS,Cash,$0.03,USD,N/A
HAS,Cash,$0.03,USD,N/A
HAS,Cash,$0.03,USD,N/A
HAS,Cash,$0.06,USD,N/A
HAYN,Cash,$0.22,USD,12/15/2023
HAYN,Cash,$0.22,USD,09/15/2023
HAYN,Cash,$0.22,USD,06/15/2023
HAYN,Cash,$0.22,USD,03/15/2023
HAYN,Cash,$0.22,USD,12/19/2022
